Highway 51 Diner,Tony T,"April 19, 2015","fantasic food with a good selection of drinks including wine and beers, very little waiting time to get in but you may have to wait for twenty minutes or so when large coach parties arrive,you have the chance to eat the same food as",5,Randers
Highway 51 Diner,Christina sophi... T,"April 18, 2015",A great diner lovely food and atmosphere..had a lovely sandwich of banana bacon and peanut butter.uummm...a bit messy to eat but just had to have it..:-),5,Randers
Highway 51 Diner,Rosemary149,"May 10, 2014","It was a great plate, real bigburger and nice decorated room. Friendly staff. Burgers and sandwiches are good.",5,Randers
Highway 51 Diner,love-2-travel_2820,"September 10, 2013","We have eaten here twice. Super charming place with nice well prepared American food. People working here are sweet and nice, but not very attentive, but all in all it’s fine, and we will be back again when in this part of Denmark.",4,Randers
Highway 51 Diner,Frank S,"July 10, 2013","American style diner GREAT food and prices OK, located at Graceland Randers. So ypu can go shopping for Elvis merchandise",5,Randers
Highway 51 Diner,Ulrich_Slothuus,"February 18, 2013","We had a family dinner at Highway 51 in Randers, the restaurant is located in the Graceland building. I'am not a Elvis Presley fan at all, but the museum and the restaurant is worth a visit.
I had a Memphis Soul Burger, one of the...More",4,Randers
Fladbro Kro,Connector807031,12. september 2021,Fantastisk middags sammensætning. Smag og udseende fantastisk indtryk og virkelig behagelig servering. Selvom det var en tirsdag og kokken bestemte menuen. Så kan jeg kun sigeTag afsted,5,Randers
Fladbro Kro,KimHermann,7. september 2021,"Blev hjertelig modtaget af Alberte, der skulle vises sig også at være aftenens værtin ",5,Randers
Fladbro Kro,Torben B,4. april 2021,"Vi havde glædet os til påskefrokost fra Fladbro kro...... men hvor er vi skuffet,  ",2,Randers
Fladbro Kro,Dansker8,29. november 2020,"Tilbage efter et par måneder i Corona tiden. Bad om et bord ved vinduet ved booking men måtte lige bokse med tjernerinden i 10 minutter inden vi fik vores bord. Restauranten har et bord der i bedste fald kan bruges til et par øl med gutterne men ikke til finere dinning, og det skal tages ud af puljen når folk bestiller bord til 6 retters menu! Så når du bestiller i fremtiden er det vigtigt at du beder om bord med stole og ikke bordet med bænke!. Videre, for maden var endnu engang fantastisk stemningen var god og vinen perfekt. Du er i sikre hænder når kokkene kommer med superbe portioner.",5,Randers
Fladbro Kro,Donna H,15. juli 2020,Fantastisk Go mad og det var så fint at vi kunne have vores børn med på en Go måde de kunne gå på legepladsen og hygge sig,5,Randers
